"BehaviorSpace results (NetLogo 6.2.0)"
"cluster-geo.nlogo"
"baseline-run"
"06/30/2021 11:35:15:521 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","no-gui?","initial-density-ratio","Locality","InitialGeography","debug-setup","debug?","[step]","geral-house-price-mean"
"14","true","70","2","Clustered","none","false","350","10446.84250060761"
"2","true","70","2","Random","none","false","684","10517.595579439087"
"12","true","70","2","Clustered","none","false","850","30963.30448163582"
"14","true","70","2","Clustered","none","false","351","10504.434932547449"
"5","true","70","2","Random","none","false","945","50050.33215755273"
"12","true","70","2","Clustered","none","false","851","31230.260226306138"
"14","true","70","2","Clustered","none","false","352","10563.011911917518"
"14","true","70","2","Clustered","none","false","353","10625.797505285376"
"12","true","70","2","Clustered","none","false","852","31498.40353906627"
"2","true","70","2","Random","none","false","685","10576.052017534821"
"5","true","70","2","Random","none","false","946","50486.68159292519"
"10","true","70","2","Gradient","none","false","370","5.887666625216176"
"12","true","70","2","Clustered","none","false","853","31745.08616376541"
"14","true","70","2","Clustered","none","false","354","10686.480269284151"
"12","true","70","2","Clustered","none","false","854","32018.261012299736"
"12","true","70","2","Clustered","none","false","855","32303.601251166572"
"14","true","70","2","Clustered","none","false","355","10746.340369812902"
"12","true","70","2","Clustered","none","false","856","32603.245513507558"
"10","true","70","2","Gradient","none","false","371","5.909421116560782"
"14","true","70","2","Clustered","none","false","356","10809.20038558695"
"5","true","70","2","Random","none","false","947","50934.627030890406"
"2","true","70","2","Random","none","false","686","10629.840275734981"
"12","true","70","2","Clustered","none","false","857","32887.02538367534"
"14","true","70","2","Clustered","none","false","357","10874.205510870961"
"12","true","70","2","Clustered","none","false","858","33139.361770678115"
"5","true","70","2","Random","none","false","948","51426.21462591903"
"12","true","70","2","Clustered","none","false","859","33432.4512154057"
"2","true","70","2","Random","none","false","687","10695.784897666368"
"14","true","70","2","Clustered","none","false","358","10938.11161558364"
"12","true","70","2","Clustered","none","false","860","33740.060849643836"
"10","true","70","2","Gradient","none","false","372","5.929571326845145"
"12","true","70","2","Clustered","none","false","861","34038.98983889533"
"12","true","70","2","Clustered","none","false","862","34342.600865005166"
"2","true","70","2","Random","none","false","688","10750.723569143029"
"5","true","70","2","Random","none","false","949","51857.50763035887"
"12","true","70","2","Clustered","none","false","863","34639.54568743323"
"14","true","70","2","Clustered","none","false","359","11002.50998385304"
"12","true","70","2","Clustered","none","false","864","34913.54641564619"
"2","true","70","2","Random","none","false","689","10814.777962115726"
"12","true","70","2","Clustered","none","false","865","35225.64122903023"
"12","true","70","2","Clustered","none","false","866","35531.29064891788"
"5","true","70","2","Random","none","false","950","52415.108794621156"
"14","true","70","2","Clustered","none","false","360","11068.389989995594"
"10","true","70","2","Gradient","none","false","373","5.9530832385453"
"12","true","70","2","Clustered","none","false","867","35868.25383602708"
"12","true","70","2","Clustered","none","false","868","36162.86257157086"
"2","true","70","2","Random","none","false","690","10871.275070065407"
"12","true","70","2","Clustered","none","false","869","36470.84525970014"
"14","true","70","2","Clustered","none","false","361","11134.502943740627"
"12","true","70","2","Clustered","none","false","870","36801.77384288588"
"5","true","70","2","Random","none","false","951","52876.74353437077"
"2","true","70","2","Random","none","false","691","10931.563937625177"
"14","true","70","2","Clustered","none","false","362","11200.057630983963"
"12","true","70","2","Clustered","none","false","871","37134.741576189605"
"10","true","70","2","Gradient","none","false","374","5.975350973815298"
"12","true","70","2","Clustered","none","false","872","37435.17440350642"
"2","true","70","2","Random","none","false","692","11004.36983382325"
"14","true","70","2","Clustered","none","false","363","11266.246955814588"
"5","true","70","2","Random","none","false","952","53339.7204480707"
"12","true","70","2","Clustered","none","false","873","37785.95737535124"
"14","true","70","2","Clustered","none","false","364","11333.780031500468"
"12","true","70","2","Clustered","none","false","874","38116.169323909475"
"2","true","70","2","Random","none","false","693","11070.541963658308"
"12","true","70","2","Clustered","none","false","875","38446.857446566544"
"5","true","70","2","Random","none","false","953","53824.913675191274"
"10","true","70","2","Gradient","none","false","375","5.997242028834386"
"14","true","70","2","Clustered","none","false","365","11406.54570235966"
"12","true","70","2","Clustered","none","false","876","38778.74298341765"
"12","true","70","2","Clustered","none","false","877","39158.10304606"
"2","true","70","2","Random","none","false","694","11122.439285853317"
"12","true","70","2","Clustered","none","false","878","39499.864444298"
"5","true","70","2","Random","none","false","954","54356.05367168809"
"14","true","70","2","Clustered","none","false","366","11476.120618786557"
"10","true","70","2","Gradient","none","false","376","6.021121033955453"
"12","true","70","2","Clustered","none","false","879","39843.13193552298"
"14","true","70","2","Clustered","none","false","367","11546.8516025174"
"2","true","70","2","Random","none","false","695","11186.302195315366"
"12","true","70","2","Clustered","none","false","880","40183.830427205285"
"5","true","70","2","Random","none","false","955","54901.002078902566"
"12","true","70","2","Clustered","none","false","881","40552.77343735773"
"14","true","70","2","Clustered","none","false","368","11619.89059860036"
"2","true","70","2","Random","none","false","696","11253.529126770429"
"5","true","70","2","Random","none","false","956","55306.954070946515"
"12","true","70","2","Clustered","none","false","882","40906.380837451165"
"14","true","70","2","Clustered","none","false","369","11689.443048525984"
"5","true","70","2","Random","none","false","957","55804.942764491076"
"10","true","70","2","Gradient","none","false","377","6.042227854744766"
"12","true","70","2","Clustered","none","false","883","41282.64346412217"
"2","true","70","2","Random","none","false","697","11329.031404450883"
"14","true","70","2","Clustered","none","false","370","11762.347712945582"
"5","true","70","2","Random","none","false","958","56366.354650405825"
"12","true","70","2","Clustered","none","false","884","41615.90671744858"
"14","true","70","2","Clustered","none","false","371","11830.967018070094"
"12","true","70","2","Clustered","none","false","885","42035.69536891458"
"2","true","70","2","Random","none","false","698","11382.310811082349"
"12","true","70","2","Clustered","none","false","886","42389.88594250804"
"5","true","70","2","Random","none","false","959","56900.672444211385"
"12","true","70","2","Clustered","none","false","887","42774.849347400006"
"14","true","70","2","Clustered","none","false","372","11906.446357496825"
"12","true","70","2","Clustered","none","false","888","43129.734192528646"
"2","true","70","2","Random","none","false","699","11453.80108636261"
"10","true","70","2","Gradient","none","false","378","6.063605869558126"
"12","true","70","2","Clustered","none","false","889","43559.115607693784"
"12","true","70","2","Clustered","none","false","890","43949.69396748698"
"12","true","70","2","Clustered","none","false","891","44343.90920691615"
"14","true","70","2","Clustered","none","false","373","11981.769598655792"
"2","true","70","2","Random","none","false","700","11513.847789588825"
"12","true","70","2","Clustered","none","false","892","44694.56558376566"
"5","true","70","2","Random","none","false","960","57379.137248164516"
"12","true","70","2","Clustered","none","false","893","45132.29792163567"
"10","true","70","2","Gradient","none","false","379","6.0867195667072425"
"12","true","70","2","Clustered","none","false","894","45547.2137978777"
"2","true","70","2","Random","none","false","701","11578.0493725916"
"12","true","70","2","Clustered","none","false","895","45945.914865456005"
"14","true","70","2","Clustered","none","false","374","12053.211526395311"
"12","true","70","2","Clustered","none","false","896","46332.5636860744"
"5","true","70","2","Random","none","false","961","57968.082349774886"
"12","true","70","2","Clustered","none","false","897","46800.71984936921"
"2","true","70","2","Random","none","false","702","11645.104486454302"
"12","true","70","2","Clustered","none","false","898","47195.27944849595"
"14","true","70","2","Clustered","none","false","375","12131.426380636798"
"12","true","70","2","Clustered","none","false","899","47641.48849146438"
"5","true","70","2","Random","none","false","962","58535.3691004905"
"2","true","70","2","Random","none","false","703","11719.712614096094"
"14","true","70","2","Clustered","none","false","376","12204.499954086683"
"12","true","70","2","Clustered","none","false","900","48048.52895708513"
"12","true","70","2","Clustered","none","false","901","48466.09560377305"
"14","true","70","2","Clustered","none","false","377","12279.297058882152"
"10","true","70","2","Gradient","none","false","380","6.108517056825529"
"2","true","70","2","Random","none","false","704","11790.757020919169"
"12","true","70","2","Clustered","none","false","902","48952.73763431258"
"14","true","70","2","Clustered","none","false","378","12358.5871000337"
"5","true","70","2","Random","none","false","963","59015.13535709986"
"14","true","70","2","Clustered","none","false","379","12437.610129726867"
"2","true","70","2","Random","none","false","705","11865.288418235403"
"12","true","70","2","Clustered","none","false","903","49366.64025215663"
"14","true","70","2","Clustered","none","false","380","12517.810502155"
"2","true","70","2","Random","none","false","706","11929.090295350805"
"5","true","70","2","Random","none","false","964","59550.46522671123"
"14","true","70","2","Clustered","none","false","381","12599.811568333727"
"12","true","70","2","Clustered","none","false","904","49858.87297423983"
"10","true","70","2","Gradient","none","false","381","6.132215484324387"
"2","true","70","2","Random","none","false","707","12009.782205010148"
"12","true","70","2","Clustered","none","false","905","50301.993394588484"
"14","true","70","2","Clustered","none","false","382","12679.514754610764"
"5","true","70","2","Random","none","false","965","60122.06969835561"
"2","true","70","2","Random","none","false","708","12076.2012204435"
"12","true","70","2","Clustered","none","false","906","50760.04208028121"
"12","true","70","2","Clustered","none","false","907","51209.20065527137"
"2","true","70","2","Random","none","false","709","12157.517279960457"
"14","true","70","2","Clustered","none","false","383","12761.34304629092"
"12","true","70","2","Clustered","none","false","908","51706.931112541686"
"5","true","70","2","Random","none","false","966","60743.24738300541"
"10","true","70","2","Gradient","none","false","382","6.15625618176585"
"2","true","70","2","Random","none","false","710","12220.330263162707"
"12","true","70","2","Clustered","none","false","909","52177.80387172413"
"12","true","70","2","Clustered","none","false","910","52621.56247330521"
"14","true","70","2","Clustered","none","false","384","12845.055150098087"
"12","true","70","2","Clustered","none","false","911","53139.24100379997"
"12","true","70","2","Clustered","none","false","912","53623.828429717876"
"14","true","70","2","Clustered","none","false","385","12925.317802048545"
"12","true","70","2","Clustered","none","false","913","54104.54617878229"
"5","true","70","2","Random","none","false","967","61329.32727563174"
"12","true","70","2","Clustered","none","false","914","54556.3486046929"
"14","true","70","2","Clustered","none","false","386","13012.485990933994"
"12","true","70","2","Clustered","none","false","915","55064.376735349506"
"2","true","70","2","Random","none","false","711","12293.497224798719"
"10","true","70","2","Gradient","none","false","383","6.179357959638063"
"12","true","70","2","Clustered","none","false","916","55577.388637695614"
"5","true","70","2","Random","none","false","968","61916.55126971126"
"14","true","70","2","Clustered","none","false","387","13096.312999019023"
"12","true","70","2","Clustered","none","false","917","56114.94286639895"
"5","true","70","2","Random","none","false","969","62378.45653249304"
"12","true","70","2","Clustered","none","false","918","56629.807160045275"
"2","true","70","2","Random","none","false","712","12377.48194211404"
"14","true","70","2","Clustered","none","false","388","13181.36708906223"
"5","true","70","2","Random","none","false","970","63025.73539906977"
"12","true","70","2","Clustered","none","false","919","57143.01684684522"
"14","true","70","2","Clustered","none","false","389","13265.619603841371"
"10","true","70","2","Gradient","none","false","384","6.205109629581862"
"5","true","70","2","Random","none","false","971","63633.13002647887"
"2","true","70","2","Random","none","false","713","12452.45732963166"
"12","true","70","2","Clustered","none","false","920","57711.13386450951"
"14","true","70","2","Clustered","none","false","390","13358.091987606884"
"5","true","70","2","Random","none","false","972","64237.6128284359"
"12","true","70","2","Clustered","none","false","921","58216.621929445515"
"2","true","70","2","Random","none","false","714","12536.049436854193"
"14","true","70","2","Clustered","none","false","391","13446.466890779535"
"5","true","70","2","Random","none","false","973","64821.94919889139"
"12","true","70","2","Clustered","none","false","922","58728.072937695506"
"2","true","70","2","Random","none","false","715","12611.312701598443"
"5","true","70","2","Random","none","false","974","65312.361466804956"
"12","true","70","2","Clustered","none","false","923","59255.81915912929"
"10","true","70","2","Gradient","none","false","385","6.228282315618282"
"5","true","70","2","Random","none","false","975","65904.21204009278"
"14","true","70","2","Clustered","none","false","392","13534.182765469433"
"2","true","70","2","Random","none","false","716","12692.252663385705"
"12","true","70","2","Clustered","none","false","924","59791.39738966473"
"5","true","70","2","Random","none","false","976","66445.3400977363"
"14","true","70","2","Clustered","none","false","393","13625.750761154293"
"12","true","70","2","Clustered","none","false","925","60380.851374136444"
"2","true","70","2","Random","none","false","717","12782.912541176402"
"5","true","70","2","Random","none","false","977","67130.03625323696"
"14","true","70","2","Clustered","none","false","394","13714.224705508532"
"12","true","70","2","Clustered","none","false","926","60947.87077205917"
"5","true","70","2","Random","none","false","978","67759.35345935154"
"2","true","70","2","Random","none","false","718","12847.959567829761"
"10","true","70","2","Gradient","none","false","386","6.251238986339202"
"12","true","70","2","Clustered","none","false","927","61529.55719915458"
"14","true","70","2","Clustered","none","false","395","13802.149713860861"
"5","true","70","2","Random","none","false","979","68353.90227619818"
"14","true","70","2","Clustered","none","false","396","13894.868333065828"
"12","true","70","2","Clustered","none","false","928","62096.52456082065"
"2","true","70","2","Random","none","false","719","12926.109330828636"
"14","true","70","2","Clustered","none","false","397","13987.75775603666"
"12","true","70","2","Clustered","none","false","929","62619.56928557416"
"10","true","70","2","Gradient","none","false","387","6.27495338534061"
"5","true","70","2","Random","none","false","980","69010.05642905661"
"2","true","70","2","Random","none","false","720","13009.875437184859"
"14","true","70","2","Clustered","none","false","398","14082.686033500473"
"12","true","70","2","Clustered","none","false","930","63222.64058603329"
"14","true","70","2","Clustered","none","false","399","14175.868234662381"
"2","true","70","2","Random","none","false","721","13091.4706657386"
"10","true","70","2","Gradient","none","false","388","6.298591115186252"
"12","true","70","2","Clustered","none","false","931","63833.17666627442"
"5","true","70","2","Random","none","false","981","69626.91552337255"
"14","true","70","2","Clustered","none","false","400","14276.27219027942"
"12","true","70","2","Clustered","none","false","932","64383.85491745577"
"2","true","70","2","Random","none","false","722","13187.311970306"
"14","true","70","2","Clustered","none","false","401","14371.94400034351"
"10","true","70","2","Gradient","none","false","389","6.323111032183652"
"12","true","70","2","Clustered","none","false","933","65051.84969940579"
"5","true","70","2","Random","none","false","982","70318.64964480585"
"2","true","70","2","Random","none","false","723","13255.037548308406"
"14","true","70","2","Clustered","none","false","402","14470.928303347611"
"12","true","70","2","Clustered","none","false","934","65623.08936475797"
"14","true","70","2","Clustered","none","false","403","14570.20131796712"
"2","true","70","2","Random","none","false","724","13331.36028889805"
"10","true","70","2","Gradient","none","false","390","6.3488853525376925"
"12","true","70","2","Clustered","none","false","935","66237.45908244431"
"14","true","70","2","Clustered","none","false","404","14673.3748518354"
"5","true","70","2","Random","none","false","983","71041.35337157447"
"12","true","70","2","Clustered","none","false","936","66894.32745453561"
"14","true","70","2","Clustered","none","false","405","14776.802393167096"
"2","true","70","2","Random","none","false","725","13424.921038274226"
"5","true","70","2","Random","none","false","984","71702.23136861794"
"14","true","70","2","Clustered","none","false","406","14875.410251994103"
"12","true","70","2","Clustered","none","false","937","67460.06796590638"
"10","true","70","2","Gradient","none","false","391","6.3737656916883445"
"5","true","70","2","Random","none","false","985","72443.68304538187"
"14","true","70","2","Clustered","none","false","407","14980.687841848867"
"12","true","70","2","Clustered","none","false","938","68131.65217089152"
"2","true","70","2","Random","none","false","726","13504.08885038077"
"5","true","70","2","Random","none","false","986","73102.8131514785"
"14","true","70","2","Clustered","none","false","408","15091.467471312575"
"10","true","70","2","Gradient","none","false","392","6.399471191629039"
"12","true","70","2","Clustered","none","false","939","68731.69343875871"
"5","true","70","2","Random","none","false","987","73787.4726274398"
"14","true","70","2","Clustered","none","false","409","15196.66348958216"
"12","true","70","2","Clustered","none","false","940","69429.37431017228"
"14","true","70","2","Clustered","none","false","410","15300.789304266329"
"5","true","70","2","Random","none","false","988","74395.6257564311"
"10","true","70","2","Gradient","none","false","393","6.424994060626718"
"2","true","70","2","Random","none","false","727","13610.145662327868"
"14","true","70","2","Clustered","none","false","411","15413.522246531318"
"12","true","70","2","Clustered","none","false","941","70046.63389042912"
"5","true","70","2","Random","none","false","989","74986.64435279544"
"14","true","70","2","Clustered","none","false","412","15521.935497903934"
"5","true","70","2","Random","none","false","990","75836.11222628584"
"12","true","70","2","Clustered","none","false","942","70741.04745895488"
"14","true","70","2","Clustered","none","false","413","15636.49584592311"
"10","true","70","2","Gradient","none","false","394","6.452189643817389"
"5","true","70","2","Random","none","false","991","76480.47905956433"
"12","true","70","2","Clustered","none","false","943","71383.99557851448"
"14","true","70","2","Clustered","none","false","414","15748.205258601056"
"2","true","70","2","Random","none","false","728","13692.805509606977"
"5","true","70","2","Random","none","false","992","77091.87846528243"
"12","true","70","2","Clustered","none","false","944","72073.72828335651"
"14","true","70","2","Clustered","none","false","415","15864.459297259697"
"10","true","70","2","Gradient","none","false","395","6.47956809546655"
"12","true","70","2","Clustered","none","false","945","72712.73433804815"
"5","true","70","2","Random","none","false","993","77882.60501239248"
"14","true","70","2","Clustered","none","false","416","15976.745953387228"
"12","true","70","2","Clustered","none","false","946","73420.51279423725"
"5","true","70","2","Random","none","false","994","78673.55515566452"
"2","true","70","2","Random","none","false","729","13797.646931476631"
"14","true","70","2","Clustered","none","false","417","16088.512961048302"
"12","true","70","2","Clustered","none","false","947","74069.18216885102"
"5","true","70","2","Random","none","false","995","79533.15806724054"
"12","true","70","2","Clustered","none","false","948","74752.44037255383"
"14","true","70","2","Clustered","none","false","418","16200.887919484967"
"2","true","70","2","Random","none","false","730","13885.087338343259"
"5","true","70","2","Random","none","false","996","80113.07056893571"
"10","true","70","2","Gradient","none","false","396","6.505526657020697"
"12","true","70","2","Clustered","none","false","949","75433.44992676075"
"14","true","70","2","Clustered","none","false","419","16319.304366354394"
"2","true","70","2","Random","none","false","731","13967.717632136873"
"5","true","70","2","Random","none","false","997","81021.72337991664"
"12","true","70","2","Clustered","none","false","950","76171.51624815066"
"14","true","70","2","Clustered","none","false","420","16436.430349810118"
"5","true","70","2","Random","none","false","998","81724.04077960759"
"12","true","70","2","Clustered","none","false","951","76914.43814169965"
"2","true","70","2","Random","none","false","732","14052.607989669317"
"5","true","70","2","Random","none","false","999","82466.83232957736"
"12","true","70","2","Clustered","none","false","952","77641.60776543044"
"14","true","70","2","Clustered","none","false","421","16560.554689716057"
"2","true","70","2","Random","none","false","733","14161.685045673945"
"10","true","70","2","Gradient","none","false","397","6.531885902306257"
"12","true","70","2","Clustered","none","false","953","78359.20602767632"
"5","true","70","2","Random","none","false","1000","83228.49058246742"
"14","true","70","2","Clustered","none","false","422","16677.562951646818"
"12","true","70","2","Clustered","none","false","954","79133.32890829968"
"2","true","70","2","Random","none","false","734","14240.24339822094"
"14","true","70","2","Clustered","none","false","423","16795.304805964955"
"12","true","70","2","Clustered","none","false","955","79840.57046592946"
"12","true","70","2","Clustered","none","false","956","80555.52415417648"
"10","true","70","2","Gradient","none","false","398","6.558890347305382"
"12","true","70","2","Clustered","none","false","957","81399.97579108698"
"14","true","70","2","Clustered","none","false","424","16919.97993923124"
"2","true","70","2","Random","none","false","735","14348.749908375294"
"12","true","70","2","Clustered","none","false","958","82132.64611182228"
"14","true","70","2","Clustered","none","false","425","17042.49303350915"
"12","true","70","2","Clustered","none","false","959","82872.29136140147"
"10","true","70","2","Gradient","none","false","399","6.586517646508936"
"12","true","70","2","Clustered","none","false","960","83688.15402478057"
"14","true","70","2","Clustered","none","false","426","17165.613857821067"
"12","true","70","2","Clustered","none","false","961","84485.27192229415"
"2","true","70","2","Random","none","false","736","14432.388266893224"
"12","true","70","2","Clustered","none","false","962","85346.96696605773"
"14","true","70","2","Clustered","none","false","427","17297.41395764932"
"12","true","70","2","Clustered","none","false","963","86112.36953689133"
"10","true","70","2","Gradient","none","false","400","6.61559008066896"
"14","true","70","2","Clustered","none","false","428","17425.53837686825"
"12","true","70","2","Clustered","none","false","964","86921.60292554692"
"2","true","70","2","Random","none","false","737","14543.249480854702"
"12","true","70","2","Clustered","none","false","965","87692.0075072887"
"14","true","70","2","Clustered","none","false","429","17552.17521191703"
"12","true","70","2","Clustered","none","false","966","88623.27111482316"
"12","true","70","2","Clustered","none","false","967","89388.65953353372"
"14","true","70","2","Clustered","none","false","430","17683.548621618513"
"10","true","70","2","Gradient","none","false","401","6.643530451539324"
"12","true","70","2","Clustered","none","false","968","90212.85847627427"
"2","true","70","2","Random","none","false","738","14624.392329269724"
"14","true","70","2","Clustered","none","false","431","17812.126523606963"
"12","true","70","2","Clustered","none","false","969","91160.22591537186"
"12","true","70","2","Clustered","none","false","970","92062.18552088153"
"14","true","70","2","Clustered","none","false","432","17943.425615032666"
"12","true","70","2","Clustered","none","false","971","92868.57554859114"
"2","true","70","2","Random","none","false","739","14731.397217523054"
"10","true","70","2","Gradient","none","false","402","6.672538718107367"
"12","true","70","2","Clustered","none","false","972","93743.78659319178"
"14","true","70","2","Clustered","none","false","433","18076.439343926715"
"12","true","70","2","Clustered","none","false","973","94657.0057162497"
"12","true","70","2","Clustered","none","false","974","95543.0709688405"
"14","true","70","2","Clustered","none","false","434","18207.8855050316"
"2","true","70","2","Random","none","false","740","14845.779878464022"
"12","true","70","2","Clustered","none","false","975","96412.87955615563"
"10","true","70","2","Gradient","none","false","403","6.700524896179688"
"14","true","70","2","Clustered","none","false","435","18347.193862406402"
"12","true","70","2","Clustered","none","false","976","97397.11695753955"
"12","true","70","2","Clustered","none","false","977","98316.6046613421"
"2","true","70","2","Random","none","false","741","14925.889500628477"
"14","true","70","2","Clustered","none","false","436","18488.42758250268"
"12","true","70","2","Clustered","none","false","978","99244.32093649347"
"12","true","70","2","Clustered","none","false","979","100233.72115669746"
"14","true","70","2","Clustered","none","false","437","18630.835829493786"
"10","true","70","2","Gradient","none","false","404","6.728844175844795"
"12","true","70","2","Clustered","none","false","980","101243.36175601998"
"2","true","70","2","Random","none","false","742","15027.433532778807"
"12","true","70","2","Clustered","none","false","981","102203.96236487255"
"14","true","70","2","Clustered","none","false","438","18773.620690562206"
"12","true","70","2","Clustered","none","false","982","103170.7505865999"
"12","true","70","2","Clustered","none","false","983","104098.54036084887"
"14","true","70","2","Clustered","none","false","439","18917.888972429508"
"10","true","70","2","Gradient","none","false","405","6.758535622613496"
"12","true","70","2","Clustered","none","false","984","105023.99385256149"
"2","true","70","2","Random","none","false","743","15147.38120889391"
"14","true","70","2","Clustered","none","false","440","19066.316402893415"
"12","true","70","2","Clustered","none","false","985","106077.6854024428"
"14","true","70","2","Clustered","none","false","441","19204.882961938885"
"2","true","70","2","Random","none","false","744","15233.90172120603"
"12","true","70","2","Clustered","none","false","986","107088.61244792584"
"14","true","70","2","Clustered","none","false","442","19353.69174361797"
"12","true","70","2","Clustered","none","false","987","108169.44277384966"
"2","true","70","2","Random","none","false","745","15360.410786799092"
"14","true","70","2","Clustered","none","false","443","19498.518247080505"
"12","true","70","2","Clustered","none","false","988","109239.95486501836"
"12","true","70","2","Clustered","none","false","989","110279.85078215516"
"10","true","70","2","Gradient","none","false","406","6.791775544040192"
"14","true","70","2","Clustered","none","false","444","19653.96206712384"
"2","true","70","2","Random","none","false","746","15446.665287737202"
"12","true","70","2","Clustered","none","false","990","111262.54581050108"
"14","true","70","2","Clustered","none","false","445","19807.170995987086"
"2","true","70","2","Random","none","false","747","15548.66106964607"
"12","true","70","2","Clustered","none","false","991","112385.27074565113"
"10","true","70","2","Gradient","none","false","407","6.824228218334287"
"14","true","70","2","Clustered","none","false","446","19959.680654592343"
"12","true","70","2","Clustered","none","false","992","113409.38534768968"
"12","true","70","2","Clustered","none","false","993","114445.57177957831"
"10","true","70","2","Gradient","none","false","408","6.854483618896738"
"12","true","70","2","Clustered","none","false","994","115653.5812277499"
"2","true","70","2","Random","none","false","748","15657.793104586184"
"12","true","70","2","Clustered","none","false","995","116788.62686334482"
"14","true","70","2","Clustered","none","false","447","20114.219598024352"
"12","true","70","2","Clustered","none","false","996","117887.31224789079"
"14","true","70","2","Clustered","none","false","448","20269.047171008326"
"10","true","70","2","Gradient","none","false","409","6.886655963594353"
"14","true","70","2","Clustered","none","false","449","20424.707051928475"
"2","true","70","2","Random","none","false","749","15755.90981953451"
"12","true","70","2","Clustered","none","false","997","119032.29474439938"
"14","true","70","2","Clustered","none","false","450","20580.25364155743"
"12","true","70","2","Clustered","none","false","998","120235.65366812884"
"10","true","70","2","Gradient","none","false","410","6.917220990030148"
"2","true","70","2","Random","none","false","750","15887.2757441269"
"14","true","70","2","Clustered","none","false","451","20745.654336358664"
"12","true","70","2","Clustered","none","false","999","121228.55280986856"
"12","true","70","2","Clustered","none","false","1000","122405.62421660528"
"14","true","70","2","Clustered","none","false","452","20900.93154647587"
"2","true","70","2","Random","none","false","751","15992.50790547046"
"10","true","70","2","Gradient","none","false","411","6.949763397616861"
"2","true","70","2","Random","none","false","752","16122.415826595077"
"14","true","70","2","Clustered","none","false","453","21060.804549160148"
"14","true","70","2","Clustered","none","false","454","21231.691316816323"
"10","true","70","2","Gradient","none","false","412","6.982328938404036"
"2","true","70","2","Random","none","false","753","16222.127562803038"
"14","true","70","2","Clustered","none","false","455","21398.368457297318"
"14","true","70","2","Clustered","none","false","456","21575.895435433886"
"2","true","70","2","Random","none","false","754","16352.09898649157"
"10","true","70","2","Gradient","none","false","413","7.016342859598961"
"14","true","70","2","Clustered","none","false","457","21753.93779442784"
"2","true","70","2","Random","none","false","755","16484.215009170148"
"14","true","70","2","Clustered","none","false","458","21924.39342695159"
"10","true","70","2","Gradient","none","false","414","7.046359631247115"
"14","true","70","2","Clustered","none","false","459","22092.917696215623"
"2","true","70","2","Random","none","false","756","16587.87344687824"
"14","true","70","2","Clustered","none","false","460","22276.342360199968"
"10","true","70","2","Gradient","none","false","415","7.0765329708784055"
"2","true","70","2","Random","none","false","757","16690.85969714869"
"14","true","70","2","Clustered","none","false","461","22462.65299851824"
"14","true","70","2","Clustered","none","false","462","22633.4090865322"
"10","true","70","2","Gradient","none","false","416","7.107287191198978"
"2","true","70","2","Random","none","false","758","16832.409040697494"
"14","true","70","2","Clustered","none","false","463","22817.881962761247"
"14","true","70","2","Clustered","none","false","464","23006.404509444536"
"14","true","70","2","Clustered","none","false","465","23184.854648781136"
"10","true","70","2","Gradient","none","false","417","7.14057255399671"
"14","true","70","2","Clustered","none","false","466","23372.52778609446"
"2","true","70","2","Random","none","false","759","16944.460275751273"
"14","true","70","2","Clustered","none","false","467","23555.416006760963"
"10","true","70","2","Gradient","none","false","418","7.172545329987008"
"2","true","70","2","Random","none","false","760","17069.776404712266"
"14","true","70","2","Clustered","none","false","468","23754.925401744367"
"2","true","70","2","Random","none","false","761","17187.61971720467"
"10","true","70","2","Gradient","none","false","419","7.2073207455612405"
"14","true","70","2","Clustered","none","false","469","23948.766800130095"
"14","true","70","2","Clustered","none","false","470","24138.14719027909"
"2","true","70","2","Random","none","false","762","17299.684379078157"
"10","true","70","2","Gradient","none","false","420","7.241272335813317"
"14","true","70","2","Clustered","none","false","471","24329.9474054334"
"2","true","70","2","Random","none","false","763","17418.937352350113"
"14","true","70","2","Clustered","none","false","472","24534.45353657154"
"10","true","70","2","Gradient","none","false","421","7.277178029963432"
"14","true","70","2","Clustered","none","false","473","24723.90778376778"
"2","true","70","2","Random","none","false","764","17545.64488779728"
"14","true","70","2","Clustered","none","false","474","24932.478187781584"
"10","true","70","2","Gradient","none","false","422","7.31543080665114"
"14","true","70","2","Clustered","none","false","475","25127.312637852014"
"2","true","70","2","Random","none","false","765","17673.90479545225"
"14","true","70","2","Clustered","none","false","476","25342.36470988582"
"10","true","70","2","Gradient","none","false","423","7.35099351975292"
"2","true","70","2","Random","none","false","766","17807.47166416069"
"14","true","70","2","Clustered","none","false","477","25551.78076173771"
"14","true","70","2","Clustered","none","false","478","25758.878259037218"
"2","true","70","2","Random","none","false","767","17927.48881719652"
"10","true","70","2","Gradient","none","false","424","7.388894049864658"
"14","true","70","2","Clustered","none","false","479","25962.339933865038"
"14","true","70","2","Clustered","none","false","480","26179.748796488086"
"2","true","70","2","Random","none","false","768","18070.061741266505"
"10","true","70","2","Gradient","none","false","425","7.427479403031491"
"14","true","70","2","Clustered","none","false","481","26396.69825835765"
"2","true","70","2","Random","none","false","769","18210.62830903156"
"14","true","70","2","Clustered","none","false","482","26616.881480456548"
"10","true","70","2","Gradient","none","false","426","7.4606727436754525"
"14","true","70","2","Clustered","none","false","483","26833.286571730547"
"2","true","70","2","Random","none","false","770","18358.516130357966"
"14","true","70","2","Clustered","none","false","484","27064.49575429046"
