ISO,Year,Primary Outcome,Primary Outcome/GDP
AFG,1995,,
AFG,1996,,
AFG,1997,,
AFG,1998,,
AFG,1999,,
AFG,2000,,
AFG,2001,,
AFG,2002,,
AFG,2003,,
AFG,2004,-5.891,-0.02393
AFG,2005,-2.797,-0.00917
AFG,2006,2.364,0.00684
AFG,2007,-10.524,-0.02462
AFG,2008,-19.994,-0.03864
AFG,2009,-10.691,-0.01761
AFG,2010,6.643,0.00933
AFG,2011,-4.794,-0.00573
AFG,2012,2.66,0.00257
AFG,2013,-6.075,-0.00544
AFG,2014,-19.935,-0.01685
AFG,2015,-16.27,-0.01326
AFG,2016,2.35,0.00192
AFG,2017,-7.767,-0.00604
AFG,2018,22.486,0.01694
AFG,2019,-14.971,-0.01019
AFG,2020,-35.593,-0.02421
AFG,2021,-39.321,-0.02459
ALB,1995,,
ALB,1996,,
ALB,1997,-21.284,-0.06424
ALB,1998,-3.32,-0.00863
ALB,1999,-5.006,-0.01129
ALB,2000,-9.381,-0.01872
ALB,2001,-14.904,-0.02645
ALB,2002,-13.159,-0.02155
ALB,2003,-4.105,-0.00606
ALB,2004,-9.66,-0.0131
ALB,2005,-1.777,-0.00221
ALB,2006,-3.474,-0.00398
ALB,2007,-5.166,-0.00535
ALB,2008,-21.476,-0.01987
ALB,2009,-39.044,-0.03413
ALB,2010,-2.033,-0.00164
ALB,2011,-4.611,-0.00355
ALB,2012,-4.359,-0.00327
ALB,2013,-27.073,-0.02005
ALB,2014,-36.074,-0.02585
ALB,2015,-23.288,-0.01624
ALB,2016,14.207,0.00965
ALB,2017,10.312,0.00665
ALB,2018,14.495,0.00886
ALB,2019,2.291,0.00137
ALB,2020,-75.981,-0.04626
ALB,2021,-70.439,-0.04008
DZA,1995,51.304,0.02559
DZA,1996,177.106,0.06891
DZA,1997,163.147,0.05868
DZA,1998,-37.685,-0.01331
DZA,1999,34.25,0.01054
DZA,2000,522.273,0.12666
DZA,2001,245.012,0.05796
DZA,2002,124.589,0.02755
DZA,2003,300.871,0.05728
DZA,2004,316.984,0.05155
DZA,2005,,0.134
DZA,2006,,0.13764
DZA,2007,604.633,0.06465
DZA,2008,,0.094
DZA,2009,-627.316,-0.06293
DZA,2010,-60.823,-0.00507
DZA,2011,-194.721,-0.01335
DZA,2012,-860.011,-0.05306
DZA,2013,-74.977,-0.0045
DZA,2014,,-0.07428
DZA,2015,,-0.15843
DZA,2016,,-0.13121
DZA,2017,,-0.06176
DZA,2018,-942.848,-0.0461
DZA,2019,,-0.06184
DZA,2020,,-0.07476
DZA,2021,,-0.13562
AGO,1995,,
AGO,1996,0.153,0.15015
AGO,1997,0.117,0.05448
AGO,1998,0.007,0.00227
AGO,1999,-0.684,-0.03257
AGO,2000,7.54,0.06725
AGO,2001,17.478,0.0725
AGO,2002,-1.385,-0.00208
AGO,2003,-43.252,-0.03255
AGO,2004,61.076,0.03104
AGO,2005,279.643,0.08678
AGO,2006,450.016,0.1069
AGO,2007,269.528,0.05384
AGO,2008,-158.7,-0.02389
AGO,2009,-337.328,-0.06048
AGO,2010,350.999,0.04557
AGO,2011,943.251,0.08983
AGO,2012,610.322,0.04992
AGO,2013,59.02,0.00447
AGO,2014,-669.879,-0.04677
AGO,2015,-158.494,-0.01136
AGO,2016,-277.674,-0.01678
AGO,2017,-599.942,-0.02961
AGO,2018,,0.06722
AGO,2019,,0.05995
AGO,2020,,0.04716
AGO,2021,,0.07527
ATG,1995,-0.022,-0.01398
ATG,1996,0.021,0.01216
ATG,1997,0.032,0.01728
ATG,1998,0.017,0.00873
ATG,1999,-0.023,-0.01106
ATG,2000,0.001,0.00024
ATG,2001,-0.128,-0.0593
ATG,2002,-0.128,-0.05816
ATG,2003,-0.076,-0.03279
ATG,2004,-0.001,-0.00048
ATG,2005,-0.036,-0.01295
ATG,2006,-0.118,-0.03766
ATG,2007,-0.089,-0.02514
ATG,2008,-0.096,-0.02598
ATG,2009,-0.357,-0.10814
ATG,2010,0.056,0.01806
ATG,2011,-0.044,-0.01438
ATG,2012,0.039,0.01199
ATG,2013,-0.054,-0.01678
ATG,2014,-0.006,-0.00179
ATG,2015,-0.003,-0.00087
ATG,2016,0.093,0.02395
ATG,2017,-0.005,-0.00138
ATG,2018,-0.028,-0.00651
ATG,2019,-0.056,-0.01246
ATG,2020,-0.119,-0.03182
ATG,2021,-0.131,-0.0352
ARG,1995,-1.178,-0.00408
ARG,1996,-2.939,-0.00966
ARG,1997,0.826,0.00252
ARG,1998,1.742,0.00521
ARG,1999,-2.09,-0.00659
ARG,2000,0.671,0.00211
ARG,2001,-3.76,-0.01252
ARG,2002,0.821,0.00235
ARG,2003,13.56,0.03226
ARG,2004,25.32,0.05219
ARG,2005,30.011,0.05152
ARG,2006,23.525,0.03286
ARG,2007,22.87,0.0255
ARG,2008,21.437,0.01865
ARG,2009,-6.089,-0.00488
ARG,2010,-8.948,-0.00538
ARG,2011,-34.589,-0.01587
ARG,2012,-44.734,-0.01696
ARG,2013,-88.385,-0.0264
ARG,2014,-160.269,-0.035
ARG,2015,-263.06,-0.04418
ARG,2016,-391.841,-0.04762
ARG,2017,-450.755,-0.04228
ARG,2018,-329.987,-0.02269
ARG,2019,-87.627,-0.00409
ARG,2020,,-0.06406
ARG,2021,,
ARM,1995,,
ARM,1996,,
ARM,1997,,
ARM,1998,,
ARM,1999,,
ARM,2000,,
ARM,2001,,
ARM,2002,,
ARM,2003,,
ARM,2004,,
ARM,2005,-34.017,-0.01517
ARM,2006,-42.782,-0.01611
ARM,2007,-63.555,-0.02018
ARM,2008,-52.282,-0.01465
ARM,2009,-225.285,-0.07171
ARM,2010,-142.109,-0.04107
ARM,2011,-73.379,-0.01942
ARM,2012,-23.507,-0.00551
ARM,2013,-25.821,-0.00567
ARM,2014,-32.161,-0.00666
ARM,2015,-169.869,-0.03368
ARM,2016,-187.129,-0.03693
ARM,2017,-146.504,-0.02633
ARM,2018,33.621,0.00559
ARM,2019,93.605,0.01425
ARM,2020,-257.597,-0.04166
ARM,2021,-139.378,-0.02166
ABW,1995,0.008,0.00339
ABW,1996,-0.027,-0.011
ABW,1997,-0.023,-0.00851
ABW,1998,0.043,0.01447
ABW,1999,0.047,0.01538
ABW,2000,0.063,0.01885
ABW,2001,0.019,0.00554
ABW,2002,-0.062,-0.01757
ABW,2003,0.115,0.03143
ABW,2004,-0.258,-0.06404
ABW,2005,-0.04,-0.00959
ABW,2006,-0.015,-0.00339
ABW,2007,0.057,0.01185
ABW,2008,0.214,0.0421
ABW,2009,-0.004,-0.00084
ABW,2010,-0.026,-0.00597
ABW,2011,-0.166,-0.03518
ABW,2012,-0.269,-0.05738
ABW,2013,-0.131,-0.02679
ABW,2014,-0.185,-0.03703
ABW,2015,0.122,0.02301
ABW,2016,0.14,0.02625
ABW,2017,0.055,0.01001
ABW,2018,0.109,0.01897
ABW,2019,0.25,0.04172
ABW,2020,-0.514,-0.11694
ABW,2021,-0.6,-0.12985
AUS,1995,-2.548,-0.005
AUS,1996,3.082,0.0057
AUS,1997,6.994,0.01223
AUS,1998,6.925,0.01145
AUS,1999,10.509,0.0165
AUS,2000,13.242,0.01932
AUS,2001,5.02,0.0069
AUS,2002,6.659,0.00853
AUS,2003,11.148,0.01347
AUS,2004,11.737,0.01316
AUS,2005,15.076,0.01569
AUS,2006,15.255,0.01471
AUS,2007,14.534,0.01286
AUS,2008,-13.983,-0.01133
AUS,2009,-57.227,-0.04533
AUS,2010,-66.601,-0.04892
AUS,2011,-59.965,-0.04089
AUS,2012,-43.445,-0.02867
AUS,2013,-32.543,-0.02076
AUS,2014,-33.577,-0.0208
AUS,2015,-30.699,-0.01871
AUS,2016,-25.871,-0.0152
AUS,2017,-15.368,-0.00851
AUS,2018,-7.423,-0.00391
AUS,2019,-60.061,-0.03002
AUS,2020,-177.24,-0.09002
AUS,2021,-198.819,-0.0949
AUT,1995,-5.074,-0.02874
AUT,1996,-1.887,-0.01034
AUT,1997,1.326,0.00703
AUT,1998,0.566,0.00288
AUT,1999,0.347,0.0017
AUT,2000,1.449,0.00678
AUT,2001,4.49,0.02036
AUT,2002,1.232,0.00543
AUT,2003,2.814,0.01214
AUT,2004,-6.255,-0.02581
AUT,2005,-0.448,-0.00176
AUT,2006,-0.633,-0.00236
AUT,2007,2.305,0.00812
AUT,2008,2.042,0.00695
AUT,2009,-9.103,-0.0316
AUT,2010,-6.771,-0.02288
AUT,2011,-1.373,-0.00443
AUT,2012,-0.07,-0.00022
AUT,2013,0.615,0.0019
AUT,2014,-2.495,-0.00749
AUT,2015,2.945,0.00855
AUT,2016,0.355,0.00099
AUT,2017,2.932,0.00794
AUT,2018,5.422,0.01407
AUT,2019,6.801,0.01711
AUT,2020,-32.225,-0.08581
AUT,2021,-21.586,-0.05459
AZE,1995,-0.021,-0.00993
AZE,1996,-0.05,-0.01839
AZE,1997,-0.029,-0.00912
AZE,1998,0.057,0.01732
AZE,1999,-0.024,-0.00633
AZE,2000,0.025,0.00539
AZE,2001,1.171,0.22024
AZE,2002,1.193,0.19672
AZE,2003,0.131,0.01833
AZE,2004,0.17,0.0199
AZE,2005,0.364,0.02908
AZE,2006,0.159,0.0085
AZE,2007,0.722,0.02545
AZE,2008,6.961,0.17342
AZE,2009,2.149,0.06036
AZE,2010,5.875,0.13836
AZE,2011,5.695,0.10935
AZE,2012,2.087,0.03813
AZE,2013,1.018,0.01749
AZE,2014,1.706,0.02891
AZE,2015,-2.416,-0.04443
AZE,2016,-0.438,-0.00725
AZE,2017,-0.584,-0.0083
AZE,2018,4.93,0.06155
AZE,2019,7.258,0.08886
AZE,2020,-4.149,-0.05728
AZE,2021,-3.811,-0.04491
BHS,1995,0.056,0.0101
BHS,1996,0.041,0.00708
BHS,1997,-0.046,-0.00755
BHS,1998,0.025,0.00382
BHS,1999,0.193,0.02653
BHS,2000,0.054,0.00685
BHS,2001,0.067,0.00822
BHS,2002,-0.075,-0.00872
BHS,2003,-0.095,-0.01069
BHS,2004,-0.061,-0.00676
BHS,2005,0.012,0.00129
BHS,2006,0.073,0.00727
BHS,2007,0.047,0.00451
BHS,2008,0.056,0.00529
BHS,2009,-0.091,-0.00884
BHS,2010,-0.08,-0.00792
BHS,2011,-0.078,-0.00778
BHS,2012,-0.152,-0.01463
BHS,2013,-0.245,-0.023
BHS,2014,-0.185,-0.0171
BHS,2015,-0.057,-0.00497
BHS,2016,-0.028,-0.00239
BHS,2017,-0.379,-0.03069
BHS,2018,-0.101,-0.00791
BHS,2019,0.109,0.00815
BHS,2020,-0.467,-0.03776
BHS,2021,-0.997,-0.08942
BHR,1995,-0.086,-0.03355
BHR,1996,0.027,0.01002
BHR,1997,-0.162,-0.05877
BHR,1998,-0.126,-0.04809
BHR,1999,-0.114,-0.03989
BHR,2000,0.308,0.09027
BHR,2001,0.077,0.02221
BHR,2002,-0.087,-0.02415
BHR,2003,-0.025,-0.00591
BHR,2004,0.058,0.01175
BHR,2005,0.237,0.03945
BHR,2006,0.236,0.03397
BHR,2007,0.196,0.02393
BHR,2008,0.465,0.04811
BHR,2009,-0.432,-0.05007
BHR,2010,-0.846,-0.08746
BHR,2011,-0.437,-0.04038
BHR,2012,-0.543,-0.04695
BHR,2013,-0.896,-0.07322
BHR,2014,-0.208,-0.01655
BHR,2015,-1.867,-0.15994
BHR,2016,-1.753,-0.14463
BHR,2017,-1.395,-0.10459
BHR,2018,-1.062,-0.07503
BHR,2019,-0.661,-0.04567
BHR,2020,-1.67,-0.13102
BHR,2021,-0.586,-0.04154
BGD,1995,5.3,0.003
BGD,1996,-28.555,-0.0148
BGD,1997,-30.332,-0.01447
BGD,1998,-36.429,-0.01569
BGD,1999,-8.607,-0.00338
BGD,2000,-42.616,-0.01549
BGD,2001,-78.718,-0.02676
BGD,2002,-37.451,-0.01182
BGD,2003,-25.115,-0.0072
BGD,2004,-46.845,-0.01213
BGD,2005,-60.889,-0.01416
BGD,2006,-49.024,-0.01016
BGD,2007,-32.606,-0.00593
BGD,2008,-118.67,-0.01888
BGD,2009,-72.7,-0.01031
BGD,2010,-65.3,-0.00819
BGD,2011,-172.846,-0.01887
BGD,2012,-110.81,-0.0105
BGD,2013,-165.38,-0.01379
BGD,2014,-131.37,-0.00978
BGD,2015,-292.79,-0.01932
BGD,2016,-251.34,-0.0145
BGD,2017,-320.46,-0.01622
BGD,2018,-626.74,-0.02785
BGD,2019,-886.72,-0.03488
BGD,2020,-943.74,-0.03401
BGD,2021,,-0.03825
BRB,1995,0.35,0.0772
BRB,1996,0.244,0.05058
BRB,1997,0.344,0.0664
BRB,1998,0.417,0.07273
BRB,1999,0.407,0.06807
BRB,2000,0.404,0.0661
BRB,2001,0.352,0.05732
BRB,2002,-0.087,-0.01384
BRB,2003,0.061,0.00939
BRB,2004,0.04,0.00568
BRB,2005,0.044,0.00558
BRB,2006,0.009,0.00107
BRB,2007,-0.115,-0.01218
BRB,2008,-0.047,-0.00497
BRB,2009,-0.229,-0.0255
BRB,2010,-0.269,-0.02944
BRB,2011,0.143,0.01538
BRB,2012,-0.172,-0.01853
BRB,2013,-0.35,-0.0374
BRB,2014,-0.051,-0.00545
BRB,2015,-0.191,-0.02013
BRB,2016,0.218,0.02235
BRB,2017,0.334,0.03332
BRB,2018,0.354,0.03461
BRB,2019,0.634,0.06344
BRB,2020,-0.089,-0.01
BRB,2021,0.142,0.015
BLR,1995,,
BLR,1996,,
BLR,1997,,
BLR,1998,,
BLR,1999,,
BLR,2000,,
BLR,2001,-0.072,-0.04036
BLR,2002,-0.197,-0.07277
BLR,2003,-0.236,-0.06247
BLR,2004,-0.341,-0.06593
BLR,2005,-0.428,-0.06365
BLR,2006,-0.602,-0.07347
BLR,2007,-0.747,-0.07434
BLR,2008,-1.389,-0.10353
BLR,2009,-0.921,-0.0648
BLR,2010,-0.603,-0.03535
BLR,2011,-0.532,-0.01733
BLR,2012,0.95,0.01735
BLR,2013,0.003,4e-05
BLR,2014,0.908,0.01127
BLR,2015,-1.16,-0.0129
BLR,2016,0.294,0.0031
BLR,2017,1.73,0.01636
BLR,2018,4.612,0.03771
BLR,2019,3.397,0.02521
BLR,2020,-2.116,-0.01439
BLR,2021,-3.082,-0.01964
BEL,1995,8.091,0.03844
BEL,1996,8.532,0.03982
BEL,1997,11.559,0.05158
BEL,1998,13.887,0.0597
BEL,1999,14.13,0.05832
BEL,2000,15.841,0.06179
BEL,2001,16.493,0.06239
BEL,2002,14.538,0.0532
BEL,2003,8.679,0.03086
BEL,2004,12.571,0.04235
BEL,2005,4.107,0.01325
BEL,2006,12.992,0.03996
BEL,2007,12.597,0.03666
BEL,2008,8.551,0.02431
BEL,2009,-6.902,-0.01992
BEL,2010,-3.241,-0.00893
BEL,2011,-4.473,-0.0119
BEL,2012,-4.479,-0.0116
BEL,2013,-0.751,-0.00191
BEL,2014,-0.749,-0.00186
BEL,2015,0.66,0.00158
BEL,2016,0.02,5e-05
BEL,2017,6.127,0.01377
BEL,2018,4.793,0.01041
BEL,2019,-1.177,-0.00247
BEL,2020,-38.396,-0.08541
BEL,2021,-28.086,-0.05911
BLZ,1995,,
BLZ,1996,-0.007,-0.0053
BLZ,1997,-0.007,-0.00548
BLZ,1998,-0.025,-0.01849
BLZ,1999,-0.1,-0.06851
BLZ,2000,-0.112,-0.06817
BLZ,2001,-0.116,-0.06685
BLZ,2002,-0.071,-0.0382
BLZ,2003,-0.132,-0.067
BLZ,2004,-0.003,-0.00144
BLZ,2005,0.044,0.02011
BLZ,2006,0.098,0.04054
BLZ,2007,0.105,0.04126
BLZ,2008,0.146,0.05409
BLZ,2009,0.019,0.00735
BLZ,2010,0.037,0.01336
BLZ,2011,0.064,0.0218
BLZ,2012,0.05,0.01656
BLZ,2013,0.035,0.01105
BLZ,2014,0.014,0.00433
BLZ,2015,-0.132,-0.0384
BLZ,2016,-0.096,-0.02703
BLZ,2017,-0.045,-0.01235
BLZ,2018,0.05,0.01337
BLZ,2019,-0.018,-0.00468
BLZ,2020,-0.22,-0.06668
BLZ,2021,-0.235,-0.06915
BEN,1995,-0.464,-0.00043
BEN,1996,25.587,0.02118
BEN,1997,29.55,0.02232
BEN,1998,50.573,0.03492
BEN,1999,57.874,0.02557
BEN,2000,-78.24,-0.0313
BEN,2001,-72.547,-0.02702
BEN,2002,-81.364,-0.02796
BEN,2003,-20.955,-0.00676
BEN,2004,-7.146,-0.00219
BEN,2005,-45.837,-0.01324
BEN,2006,0.012,
BEN,2007,50.848,0.013
BEN,2008,8.562,0.00196
BEN,2009,-87.039,-0.019
BEN,2010,4.7,0.001
BEN,2011,-34.55,-0.00686
BEN,2012,10.881,0.00191
BEN,2013,-64.54,-0.01044
BEN,2014,-89.94,-0.01371
BEN,2015,-337.573,-0.05014
BEN,2016,-237.086,-0.03384
BEN,2017,-203.625,-0.02761
BEN,2018,-109.652,-0.01385
BEN,2019,89.126,0.01057
BEN,2020,-247.489,-0.02834
BEN,2021,-198.968,-0.02133
BTN,1995,0.164,0.01824
BTN,1996,0.594,0.05751
BTN,1997,0.303,0.0251
BTN,1998,0.718,0.05044
BTN,1999,0.713,0.04308
BTN,2000,-0.021,-0.00112
BTN,2001,-2.415,-0.11805
BTN,2002,-0.817,-0.03468
BTN,2003,-2.667,-0.09979
BTN,2004,0.863,0.02922
BTN,2005,-1.879,-0.05689
BTN,2006,0.477,0.01262
BTN,2007,1.36,0.03064
BTN,2008,0.344,0.00675
BTN,2009,4.286,0.07576
BTN,2010,6.902,0.10577
BTN,2011,0.444,0.00578
BTN,2012,-0.311,-0.00349
BTN,2013,-3.229,-0.0326
BTN,2014,5.3,0.04833
BTN,2015,1.78,0.01453
BTN,2016,-0.54,-0.00394
BTN,2017,-5.295,-0.03474
BTN,2018,-2.068,-0.01265
BTN,2019,-0.412,-0.00238
BTN,2020,-4.122,-0.02311
BTN,2021,-8.256,-0.04498
BOL,1995,0.358,0.01112
BOL,1996,0.324,0.00863
BOL,1997,-0.419,-0.01007
BOL,1998,-1.403,-0.02997
BOL,1999,-0.888,-0.01843
BOL,2000,-0.754,-0.01452
BOL,2001,-2.269,-0.04218
BOL,2002,-3.51,-0.06192
BOL,2003,-3.132,-0.05059
BOL,2004,-1.822,-0.02616
BOL,2005,0.582,0.00756
BOL,2006,6.419,0.06997
BOL,2007,4.409,0.0428
BOL,2008,6.695,0.05547
BOL,2009,2.02,0.01659
BOL,2010,4.218,0.03059
BOL,2011,3.422,0.02059
BOL,2012,5.201,0.02779
BOL,2013,3.417,0.01613
BOL,2014,-5.482,-0.02404
BOL,2015,-13.462,-0.05904
BOL,2016,-14.665,-0.06253
BOL,2017,-17.396,-0.06712
BOL,2018,-19.35,-0.06951
BOL,2019,-16.525,-0.05848
BOL,2020,-22.132,-0.08192
BOL,2021,-22.244,-0.07522
BIH,1995,,
BIH,1996,,
BIH,1997,,
BIH,1998,-0.014,-0.00155
BIH,1999,-0.197,-0.01863
BIH,2000,-0.414,-0.03513
BIH,2001,-0.308,-0.02437
BIH,2002,-0.273,-0.01958
BIH,2003,0.04,0.0027
BIH,2004,0.064,0.00401
BIH,2005,0.23,0.01337
BIH,2006,0.551,0.02834
BIH,2007,0.174,0.00795
BIH,2008,-0.851,-0.03408
BIH,2009,-1.198,-0.04833
BIH,2010,-0.879,-0.03469
BIH,2011,-0.551,-0.02101
BIH,2012,-0.51,-0.01947
BIH,2013,-0.147,-0.00551
BIH,2014,-0.574,-0.02104
BIH,2015,0.175,0.00613
BIH,2016,0.36,0.01203
BIH,2017,0.829,0.02641
BIH,2018,0.804,0.02403
BIH,2019,0.758,0.02149
BIH,2020,-1.598,-0.0481
BIH,2021,-1.253,-0.03605
BWA,1995,,
BWA,1996,,
BWA,1997,,
BWA,1998,,
BWA,1999,,
BWA,2000,2.472,0.08196
BWA,2001,-1.041,-0.03187
BWA,2002,-1.519,-0.04327
BWA,2003,-0.082,-0.00214
BWA,2004,0.999,0.0226
BWA,2005,5.61,0.10616
BWA,2006,8.109,0.13267
BWA,2007,4.022,0.05825
BWA,2008,-5.331,-0.07165
BWA,2009,-10.102,-0.13152
BWA,2010,-6.686,-0.07316
BWA,2011,0.435,0.00409
BWA,2012,1.606,0.01413
BWA,2013,6.697,0.05138
BWA,2014,5.813,0.03984
BWA,2015,-6.138,-0.04033
BWA,2016,1.519,0.00878
BWA,2017,-0.988,-0.00541
BWA,2018,-7.845,-0.04084
BWA,2019,-14.026,-0.07248
BWA,2020,-23.536,-0.12445
BWA,2021,-16.082,-0.07432
BRA,1995,,
BRA,1996,-0.041,-5e-05
BRA,1997,-5.588,-0.00587
BRA,1998,-1.466,-0.00146
BRA,1999,32.744,0.0301
BRA,2000,40.51,0.03378
BRA,2001,42.107,0.032
BRA,2002,-45.653,-0.03066
BRA,2003,55.653,0.03239
BRA,2004,72.219,0.03689
BRA,2005,81.285,0.03745
BRA,2006,75.916,0.03151
BRA,2007,88.078,0.03238
BRA,2008,117.827,0.03789
BRA,2009,64.769,0.01943
BRA,2010,46.788,0.01204
BRA,2011,128.71,0.02941
BRA,2012,92.551,0.01922
BRA,2013,91.306,0.01713
BRA,2014,-36.574,-0.00633
BRA,2015,-112.96,-0.01884
BRA,2016,-156.563,-0.02497
BRA,2017,-116.407,-0.01768
BRA,2018,-118.35,-0.0169
BRA,2019,-68.349,-0.00923
BRA,2020,-683.225,-0.09173
BRA,2021,-294.819,-0.03663
BRN,1995,-2.007,-0.27075
BRN,1996,-0.884,-0.11097
BRN,1997,-1.233,-0.1447
BRN,1998,-2.15,-0.28715
BRN,1999,-1.788,-0.20767
BRN,2000,0.786,0.06881
BRN,2001,0.287,0.02594
BRN,2002,-0.535,-0.04628
BRN,2003,1.02,0.08087
BRN,2004,1.263,0.08593
BRN,2005,2.876,0.1638
BRN,2006,3.995,0.19882
BRN,2007,0.638,0.03151
BRN,2008,8.168,0.36191
BRN,2009,0.624,0.03604
BRN,2010,1.423,0.07612
BRN,2011,5.973,0.25632
BRN,2012,3.757,0.15786
BRN,2013,2.949,0.13025
BRN,2014,0.775,0.03576
BRN,2015,-2.582,-0.14523
BRN,2016,-3.414,-0.2168
BRN,2017,-1.779,-0.10623
BRN,2018,-0.651,-0.03559
BRN,2019,-1.31,-0.07128
BRN,2020,-2.94,-0.17734
BRN,2021,-0.63,-0.03116
BGR,1995,,
BGR,1996,,
BGR,1997,,
BGR,1998,1.242,0.04694
BGR,1999,0.936,0.03737
BGR,2000,0.913,0.03247
BGR,2001,0.926,0.02988
BGR,2002,0.397,0.01165
BGR,2003,0.622,0.01697
BGR,2004,1.236,0.03
BGR,2005,1.592,0.03385
BGR,2006,2.214,0.04129
BGR,2007,2.329,0.0367
BGR,2008,1.933,0.02656
BGR,2009,-0.427,-0.00583
BGR,2010,-2.637,-0.03543
BGR,2011,-1.234,-0.01529
BGR,2012,-0.121,-0.00147
BGR,2013,-1.077,-0.01314
BGR,2014,-2.888,-0.03443
BGR,2015,-2.152,-0.02408
BGR,2016,1.742,0.01831
BGR,2017,1.19,0.01163
BGR,2018,0.368,0.00335
BGR,2019,-0.987,-0.00824
BGR,2020,-3.385,-0.02881
BGR,2021,-4.727,-0.03786
BFA,1995,-18.917,-0.01416
BFA,1996,-13.297,-0.00894
BFA,1997,-30.742,-0.01913
BFA,1998,-35.642,-0.01915
BFA,1999,-54.909,-0.02632
BFA,2000,-47.213,-0.0224
BFA,2001,-65.654,-0.0281
BFA,2002,-94.622,-0.03765
BFA,2003,-32.422,-0.01179
BFA,2004,-101.447,-0.03529
BFA,2005,-140.293,-0.04329
BFA,2006,508.048,0.14853
BFA,2007,-169.986,-0.04657
BFA,2008,-140.21,-0.03326
BFA,2009,-168.044,-0.03781
BFA,2010,-181.651,-0.03631
BFA,2011,-87.809,-0.01542
BFA,2012,-135.406,-0.02111
BFA,2013,-200.891,-0.03025
BFA,2014,-75.6,-0.01098
BFA,2015,-102.43,-0.01464
BFA,2016,-169.064,-0.02225
BFA,2017,-496.905,-0.06039
BFA,2018,-294.598,-0.03274
BFA,2019,-202.235,-0.02192
BFA,2020,-378.238,-0.03978
BFA,2021,-392.18,-0.03864
BDI,1995,-6.328,-0.02534
BDI,1996,-21.359,-0.08125
BDI,1997,-11.165,-0.03259
BDI,1998,-11.185,-0.02797
BDI,1999,-17.145,-0.03514
BDI,2000,-26.091,-0.04159
BDI,2001,-45.027,-0.06185
BDI,2002,-22.612,-0.02944
BDI,2003,-100.31,-0.1181
BDI,2004,-131.247,-0.13027
BDI,2005,-95.547,-0.07908
BDI,2006,-105.69,-0.08069
BDI,2007,-6.965,-0.00475
BDI,2008,-22.682,-0.01187
BDI,2009,-86.124,-0.03943
BDI,2010,-76.111,-0.03043
BDI,2011,-72.886,-0.02585
BDI,2012,-100.61,-0.02989
BDI,2013,-42.826,-0.01123
BDI,2014,-143.334,-0.03425
BDI,2015,-343.878,-0.07047
BDI,2016,-316.346,-0.0646
BDI,2017,-237.998,-0.04339
BDI,2018,-345.831,-0.06387
BDI,2019,-445.386,-0.08131
BDI,2020,-523.321,-0.0913
BDI,2021,-513.838,-0.08345
CPV,1995,-4.781,-0.11599
CPV,1996,-4.762,-0.10434
CPV,1997,-4.79,-0.09525
CPV,1998,-0.546,-0.00967
CPV,1999,-7.59,-0.11244
CPV,2000,-11.212,-0.15895
CPV,2001,-4.437,-0.0585
CPV,2002,-5.135,-0.06451
CPV,2003,-2.755,-0.03163
CPV,2004,-1.545,-0.01701
CPV,2005,-4.225,-0.0437
CPV,2006,-4.179,-0.03844
CPV,2007,0.133,0.00109
CPV,2008,-0.573,-0.00426
CPV,2009,-6.731,-0.04953
CPV,2010,-12.599,-0.09092
CPV,2011,-9.237,-0.06244
CPV,2012,-12.887,-0.08571
CPV,2013,-11.584,-0.07536
CPV,2014,-8.811,-0.05705
CPV,2015,-3.131,-0.01973
CPV,2016,-0.843,-0.00509
CPV,2017,-0.65,-0.00376
CPV,2018,-0.271,-0.00147
CPV,2019,1.278,0.00655
CPV,2020,-10.259,-0.06058
CPV,2021,-9.758,-0.05383
KHM,1995,,
KHM,1996,-680.593,-0.07396
KHM,1997,-368.246,-0.0363
KHM,1998,-613.207,-0.05232
KHM,1999,-486.263,-0.03635
KHM,2000,-657.09,-0.04666
KHM,2001,-782.923,-0.05008
KHM,2002,,-0.06214
KHM,2003,,-0.05985
KHM,2004,-714.931,-0.03335
KHM,2005,-43.722,-0.0017
KHM,2006,-1.473,-5e-05
KHM,2007,324.428,0.00926
KHM,2008,290.351,0.00692
KHM,2009,,-0.04581
KHM,2010,,-0.03563
KHM,2011,,-0.04427
KHM,2012,,-0.04227
KHM,2013,,-0.02283
KHM,2014,-879.486,-0.01304
KHM,2015,-251.502,-0.00343
KHM,2016,47.928,0.00059
KHM,2017,-407.355,-0.00454
KHM,2018,996.326,0.01007
KHM,2019,,0.03341
KHM,2020,,-0.01334
KHM,2021,,-0.02971
CMR,1995,,
CMR,1996,,
CMR,1997,,
CMR,1998,,
CMR,1999,,
CMR,2000,364.45,0.05076
CMR,2001,276.3,0.03634
CMR,2002,330.181,0.04091
CMR,2003,232.46,0.02749
CMR,2004,118.596,0.01288
CMR,2005,440.73,0.04656
CMR,2006,,0.31314
CMR,2007,494.058,0.04609
CMR,2008,284.41,0.02405
CMR,2009,27.225,0.00222
CMR,2010,-94.329,-0.00728
CMR,2011,-281.392,-0.02033
CMR,2012,-163.674,-0.01102
CMR,2013,-534.195,-0.03343
CMR,2014,-665.179,-0.0385
CMR,2015,-738.612,-0.04039
CMR,2016,,-0.05344
CMR,2017,-816.329,-0.04016
CMR,2018,-336.037,-0.01564
CMR,2019,-522.36,-0.02294
CMR,2020,-721.938,-0.03219
CMR,2021,-359.91,-0.0151
CAN,1995,0.704,0.00085
CAN,1996,18.406,0.02141
